,Time,Sentiment,Price
343,20161205,0.43782319004576975,755.7
344,20161204,0.43782319004576975,757.6
345,20161203,0.43782319004576975,765.7
346,20161202,0.29379326196655037,771.3
347,20161201,0.29379326196655037,754.0
348,20161130,0.29379326196655037,742.4
349,20161129,0.29379326196655037,730.3
350,20161128,0.29379326196655037,730.9
351,20161127,0.29379326196655037,734.8
352,20161126,0.35271100358911633,733.9
353,20161125,0.35271100358911633,737.3
354,20161124,0.35271100358911633,730.2
355,20161123,0.35271100358911633,738.8
356,20161122,0.35271100358911633,745.1
357,20161121,0.35271100358911633,729.0
358,20161120,0.3579517383343933,727.4
359,20161119,0.3579517383343933,751.4
360,20161118,0.3579517383343933,750.9
361,20161117,0.3579517383343933,740.0
362,20161116,0.3579517383343933,748.2
363,20161115,0.3579517383343933,711.3
364,20161114,0.3815485566088281,710.1
365,20161113,0.3815485566088281,705.1
366,20161112,0.3815485566088281,694.0
367,20161111,0.3815485566088281,715.0
368,20161110,0.4243532163835117,714.5
369,20161109,0.4243532163835117,716.9
370,20161108,0.4243532163835117,742.4
371,20161107,0.4243532163835117,705.3
372,20161106,0.4243532163835117,717.8
373,20161105,0.4243532163835117,717.7
374,20161104,0.37459906884480104,704.0
375,20161103,0.37459906884480104,688.1
376,20161102,0.37459906884480104,738.6
377,20161101,0.37459906884480104,726.4
378,20161031,0.42351258674997966,712.0
379,20161030,0.42351258674997966,695.0
380,20161029,0.42351258674997966,718.6
381,20161028,0.26480713905437514,702.3
382,20161027,0.26480713905437514,685.2
383,20161026,0.42814055674111173,686.8
384,20161025,0.3444665708146327,658.0
385,20161024,0.3444665708146327,655.1
386,20161023,0.3444665708146327,649.9
387,20161022,0.3444665708146327,648.3
388,20161021,0.3444665708146327,629.8
389,20161020,0.3632954194498043,629.3
390,20161019,0.3632954194498043,628.9
391,20161018,0.3632954194498043,636.7
392,20161017,0.45439791338417085,638.9
393,20161016,0.45439791338417085,638.9
394,20161015,0.2645992256385194,641.9
395,20161014,0.2645992256385194,639.0
396,20161013,0.2645992256385194,635.1
397,20161012,0.2645992256385194,638.0
398,20161011,0.231493274256136,640.1
399,20161010,0.231493274256136,618.9
400,20161009,0.231493274256136,617.7
401,20161008,0.231493274256136,617.2
402,20161007,0.4181447658397086,619.5
403,20161006,0.4181447658397086,613.4
404,20161005,0.4181447658397086,612.7
405,20161004,0.4181447658397086,610.0
406,20161003,0.39236930003947107,610.4
407,20161002,0.39236930003947107,614.9
408,20161001,0.39236930003947107,613.1
409,20160930,0.39236930003947107,612.3
410,20160929,0.39236930003947107,606.2
411,20160928,0.39236930003947107,605.8
412,20160927,0.3667874881555046,603.5
413,20160926,0.3667874881555046,606.3
414,20160925,0.3667874881555046,601.3
415,20160924,0.3667874881555046,603.2
416,20160923,0.3667874881555046,605.1
417,20160922,0.3667874881555046,596.7
418,20160921,0.3667874881555046,597.0
419,20160920,0.3667874881555046,599.3
420,20160919,0.41950303467340844,609.3
421,20160918,0.41950303467340844,610.2
422,20160917,0.41950303467340844,607.5
423,20160916,0.41950303467340844,608.2
424,20160915,0.41950303467340844,606.0
425,20160914,0.30583876254339193,607.5
426,20160913,0.30583876254339193,608.4
427,20160912,0.30583876254339193,608.7
428,20160911,0.30583876254339193,608.7
429,20160910,0.30583876254339193,623.0
430,20160909,0.30583876254339193,620.1
431,20160908,0.30583876254339193,622.0
432,20160907,0.30583876254339193,614.8
433,20160906,0.30583876254339193,610.6
434,20160905,0.30583876254339193,606.8
435,20160904,0.27703349209994277,609.3
436,20160903,0.27703349209994277,598.7
437,20160902,0.27703349209994277,575.4
438,20160901,0.27703349209994277,570.9
439,20160831,0.27703349209994277,572.6
440,20160830,0.27703349209994277,572.6
441,20160829,0.27703349209994277,575.4
442,20160828,0.27703349209994277,574.5
443,20160827,0.27703349209994277,571.6
444,20160826,0.27703349209994277,575.9
445,20160825,0.27703349209994277,576.2
446,20160824,0.27703349209994277,574.5
447,20160823,0.27703349209994277,578.7
448,20160822,0.27703349209994277,585.9
449,20160821,0.27703349209994277,580.9
450,20160820,0.27703349209994277,583.9
451,20160819,0.12397104529288874,574.5
452,20160818,0.12397104529288874,572.9
453,20160817,0.12397104529288874,574.2
454,20160816,0.12397104529288874,579.1
455,20160815,0.12397104529288874,567.5
456,20160814,0.12397104529288874,572.3
457,20160813,0.12397104529288874,586.5
458,20160812,0.12397104529288874,588.4
459,20160811,0.12397104529288874,590.2
460,20160810,0.12397104529288874,593.1
461,20160809,0.12397104529288874,584.6
462,20160808,0.12397104529288874,588.7
463,20160807,0.181541810372209,591.1
464,20160806,0.181541810372209,593.9
465,20160805,0.181541810372209,579.0
466,20160804,0.181541810372209,572.8
467,20160803,0.183626473495043,582.8
468,20160802,0.3933434479951281,543.6
469,20160801,0.19121252355762677,603.5
470,20160731,0.19121252355762677,633.4
471,20160730,0.2836800268328441,636.0
472,20160729,0.2836800268328441,657.4
473,20160728,0.2814179008072436,657.5
474,20160727,0.2814179008072436,657.0
475,20160726,0.3431396276824513,655.8
476,20160725,0.3431396276824513,647.0
477,20160724,0.2711219255654779,660.0
478,20160723,0.2711219255654779,656.7
479,20160722,0.2711219255654779,659.0
480,20160721,0.2711219255654779,669.3
481,20160720,0.2711219255654779,664.9
482,20160719,0.23900804057476338,671.9
483,20160718,0.23900804057476338,675.6
484,20160717,0.23900804057476338,681.5
485,20160716,0.2786617379853121,669.4
486,20160715,0.2786617379853121,669.3
487,20160714,0.2786617379853121,660.9
488,20160713,0.24593233476051457,655.9
489,20160712,0.24593233476051457,669.3
490,20160711,0.24593233476051457,650.1
491,20160710,0.24593233476051457,651.4
492,20160709,0.2546622350050327,650.9
493,20160708,0.2546622350050327,659.1
494,20160707,0.2546622350050327,641.4
495,20160706,0.2377765381091954,650.1
496,20160705,0.1550795454052526,671.0
497,20160704,0.2543687845687291,678.3
498,20160703,0.2238612967239434,666.1
499,20160702,0.2238612967239434,690.9
500,20160701,0.26863153815701046,680.6
501,20160630,0.26863153815701046,684.0
502,20160629,0.26863153815701046,639.7
503,20160628,0.3602535487769374,637.3
504,20160627,0.27628626041629173,648.6
505,20160626,0.27628626041629173,657.9
506,20160625,0.36405573272179753,662.2
507,20160624,0.36405573272179753,683.2
508,20160623,0.3428234880089395,674.0
509,20160622,0.29220762558609514,594.9
510,20160621,0.1892551974030994,651.0
511,20160620,0.1892551974030994,704.8
512,20160619,0.3540412868518666,763.1
513,20160618,None,757.3
514,20160617,0.36513453672807467,750.0
515,20160616,0.1911184778363609,718.8
516,20160615,0.1911184778363609,699.2
517,20160614,0.1911184778363609,683.5
518,20160613,0.44591831699141976,690.9
519,20160612,0.44591831699141976,680.6
520,20160611,0.44591831699141976,636.3
521,20160610,0.44591831699141976,585.8
522,20160609,0.44591831699141976,577.7
523,20160608,0.2633669782783534,580.2
524,20160607,0.2633669782783534,573.8
525,20160606,0.2633669782783534,586.3
526,20160605,0.2633669782783534,583.5
